"","Year","Date","Marine.Park","SectorRegion","Name","Reef","Site","Site_notes","Zone","Transect","Depth","Complexity","Total.Macroalgae","Total.HARD.CORAL","Gradient","Total","id","variable","n","group","morph","acro","dim1","dim2","dim3","dim4","t","type","simpDx","morph8"
"136152",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Leptoseris",0,"HC","Encrusting-foliose","no",-0.113176808041431,0.175498836497856,0.06293299577905,0.0173592087938436,"v","low D",0.163703703703704,"Foliose"
"138960",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Oxypora",0,"HC","Encrusting-submassive","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"Encrusting"
"141768",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Scapophyllia",0,"HC","Encrusting-submassive","no",0.0481781615794045,-0.193096592599396,0.0971301774795498,-0.10679088278928,"v","low D",0.163703703703704,"Encrusting"
"144576",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Pectinia",0,"HC","Encrusting-foliose","no",0.0194150178906054,0.0499762641006908,0.00536152825216163,0.0422710623011345,"v","low D",0.163703703703704,"Foliose"
"147384",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Bernardpora",0,"HC","Encrusting-submassive","no",-0.199811883259408,0.0882839692151224,-0.0429146808591924,-0.0456104914730866,"v","low D",0.163703703703704,"Encrusting"
"150192",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Podabacia",0,"HC","Encrusting-submassive","no",-0.226730189710759,0.125257951054428,0.0358318279843551,-0.0138452856305281,"v","low D",0.163703703703704,"Encrusting"
"153000",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Tubastrea",0,"HC","Encrusting-submassive","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"Encrusting"
"155808",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Paramontastrea",0,"HC","Encrusting-submassive","no",-0.114144587797251,-0.116915343487126,-0.0686247810581562,0.00929682681947961,"v","low D",0.163703703703704,"Encrusting"
"158616",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Paragoniastrea",0,"HC","Encrusting-submassive","no",-0.191967916813352,-0.0306993831342351,-0.02473163933448,0.0116447556061084,"v","low D",0.163703703703704,"Encrusting"
"161424",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Homophyllia",0,"HC","Encrusting-submassive","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"Encrusting"
"164232",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Plerogyra",0,"HC","Encrusting-submassive","no",-0.105316075822891,-0.0998453875118921,0.0298845828432979,0.0359379942601894,"v","low D",0.163703703703704,"Encrusting"
"167040",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Australogyra",0,"HC","Massive-columnar","no",0.13065872570089,-0.0786784170899101,-0.0231514150570016,0.0367130452636839,"v","low D",0.163703703703704,"Columnar"
"169848",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Millepora",0,"Other","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"172656",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Lobophytum",1,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"175464",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Sarcophyton",0,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"178272",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Sinularia",0,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"181080",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Palythoa",0,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"183888",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Rhytisma",0,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"186696",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Xenia",0,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"189504",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Heliopora",0,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"192312",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Tubipora",0,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"195120",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Distichopora",0,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"197928",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Nepthea",0,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"200736",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Dendronephthea",0,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"203544",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Other.soft.coral",0,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"206352",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Caleurpa",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"209160",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Gracilaria",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"211968",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Halimeda",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"214776",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Galaxaura",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"217584",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Laurencia",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"220392",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Chlorodesmis",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"223200",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Halymenia",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"226008",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Blue.green.algae",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"228816",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Shaggy.carpet",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"231624",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Turbinaria..Algae.",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"234432",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Udeota",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"237240",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Amphiroa",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"240048",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Dictyosphaeria",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"242856",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Rhipiliopsis.",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"245664",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Codium",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"248472",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Other.algae",0,"MA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"251280",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Gorgonians.incl.Isis.",0,"SoC","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"254088",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Hydroid",0,"Other","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"256896",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Sponges",0,"Other","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"259704",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Anemone",0,"Other","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"262512",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Zooanthid",0,"Other","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"265320",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Other.benthic.organism",0,"Other","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"268128",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Sand.Rubble",0,"Sand","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"270936",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","CCA.Pavement",3,"CCA","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
"273744",2020,"21/03/20","GBR","Central Great Barrier Reef","Morgan","Yamacutta","Yamacutta 1","","Crest",3,1,2.5,0,90,"0",100,"Yamacutta 1 Crest 3 2020","Turf.Pavement",6,"Turf","none","no",NA,NA,NA,NA,"v","low D",0.163703703703704,"none"
